,h1,art,price,price2,gold,gold2,weight,gems,gems2,url,d1,d0
38,Золотая подвеска с бриллиантом,Артикул: 45211,1590₽,,"Артикул: 45211;Подвеска с 1 бриллиантом, огранка круг 17 граней,  карат, цвет 2, чистота 2, тип огранки Б;    
Розовое золото 585 пробы.;Вес изделия: 0.22г;Подвеска с 1 бриллиантом, огранка круг 17 граней,  карат, цвет 2, чистота 2, тип огранки Б;    
Розовое золото 585 пробы.",,,,,https://sunlight.net//catalog/pendants_45211.html,2747-P5R-02&РОССИЯ&Розовое золото&Бриллиант&0.22 г,Бриллианты Якутии&Бриллианты. Fashion Diamonds
39,Золотые серьги «Бриллианты Якутии»,Артикул: 100270,34990₽,116633₽,"Артикул: 100270;Серьги «Бриллианты Якутии» с 1 бриллиантом, огранка круг 57 граней, карат, цвет 3, чистота 6, тип огранки А, 23 бриллиантами, огранка круг 57 граней, 0.04 карат, цвет 3, чистота 6, тип огранки А, 2 бриллиантами, огранка круг 57 граней, 0.21 карат, цвет 3, чистота 6, тип огранки А; 
Белое золото 585 пробы;Вес изделия: 2.29г;Серьги «Бриллианты Якутии» с 1 бриллиантом, огранка круг 57 граней, карат, цвет 3, чистота 6, тип огранки А, 23 бриллиантами, огранка круг 57 граней, 0.04 карат, цвет 3, чистота 6, тип огранки А, 2 бриллиантами, огранка круг 57 граней, 0.21 карат, цвет 3, чистота 6, тип огранки А; 
Белое золото 585 пробы",,,,,https://sunlight.net//catalog/earring_100270.html,70332-C5W-01&РОССИЯ&Белое золото&Бриллиант&2.29 г,Бриллианты Якутии&Бриллианты Якутии
40,Золотые серьги «Бриллианты Якутии»,Артикул: 286758,11990₽,59950₽,"Артикул: 286758;Серьги «Бриллианты Якутии» с 20 бриллиантами, огранка круг 17 граней, 0.04 карат, цвет 2, чистота 2, тип огранки Б; 
Розовое золото 585 пробы;Вес изделия: 1.19г;Серьги «Бриллианты Якутии» с 20 бриллиантами, огранка круг 17 граней, 0.04 карат, цвет 2, чистота 2, тип огранки Б; 
Розовое золото 585 пробы",,,,,https://sunlight.net//catalog/earring_286758.html,3146-C5R-03&РОССИЯ&Розовое золото&Бриллиант&1.19 г,Бриллианты Якутии&Бриллианты Якутии
41,Золотые серьги «Бриллианты Якутии»,Артикул: 69241,34990₽,116633₽,"Артикул: 69241;Серьги «Бриллианты Якутии» с 10 бриллиантами, огранка круг 57 граней, 0.29 карат, цвет 4, чистота 6, тип огранки А; 
Розовое золото 585 пробы;Вес изделия: 2.4г;Серьги «Бриллианты Якутии» с 10 бриллиантами, огранка круг 57 граней, 0.29 карат, цвет 4, чистота 6, тип огранки А; 
Розовое золото 585 пробы",,,,,https://sunlight.net//catalog/earring_69241.html,3547-C5R-01&РОССИЯ&Розовое золото&Бриллиант&2.4 г,Бриллианты Якутии&Бриллианты Якутии
42,Золотой крест-подвеска с бриллиантами,Артикул: 63494,6990₽,,"Артикул: 63494;Подвеска с 1 бриллиантом, 0,005 карат, цвет 2, чистота 2, тип огранки Б;    
 585 пробы.;Вес изделия: 0.94г;Подвеска с 1 бриллиантом, 0,005 карат, цвет 2, чистота 2, тип огранки Б;    
 585 пробы.",,,,,https://sunlight.net//catalog/pendants_63494.html,"6363-P5M-02&РОССИЯ&Белое золото, Розовое золото&Бриллиант&0.94 г",Бриллианты Якутии&Христианство
43,Золотые серьги «Бриллианты Якутии»,Артикул: 81222,44990₽,149967₽,"Артикул: 81222;Серьги «Бриллианты Якутии» с 12 бриллиантами, огранка круг 17 граней, 0.04 карат, цвет 2, чистота 2, тип огранки Б, 12 бриллиантами, огранка круг 57 граней, 0.26 карат, цвет 3, чистота 6, тип огранки А, 2 бриллиантами, огранка круг 57 граней, 0.10 карат, цвет 3, чистота 6, тип огранки А; 
Розовое золото 585 пробы;Вес изделия: 2.34г;Серьги «Бриллианты Якутии» с 12 бриллиантами, огранка круг 17 граней, 0.04 карат, цвет 2, чистота 2, тип огранки Б, 12 бриллиантами, огранка круг 57 граней, 0.26 карат, цвет 3, чистота 6, тип огранки А, 2 бриллиантами, огранка круг 57 граней, 0.10 карат, цвет 3, чистота 6, тип огранки А; 
Розовое золото 585 пробы",,,,,https://sunlight.net//catalog/earring_81222.html,0490-C5R-01&Розовое золото&Бриллиант&2.34 г,Бриллианты Якутии&Бриллианты Якутии
44,Золотые серьги «Бриллианты Якутии»,Артикул: 276996,139990₽,466633₽,"Артикул: 276996;Серьги «Бриллианты Якутии» с 2 бриллиантами, огранка круг 57 граней, 0.09 карат, цвет 3, чистота 6, тип огранки А, 8 бриллиантами, огранка круг 57 граней, 0.45 карат, цвет 3, чистота 6, тип огранки А, 8 бриллиантами, огранка круг 57 граней, 0.64 карат, цвет 3, чистота 6, тип огранки А; 
Розовое золото 585 пробы;Вес изделия: 5.5г;Серьги «Бриллианты Якутии» с 2 бриллиантами, огранка круг 57 граней, 0.09 карат, цвет 3, чистота 6, тип огранки А, 8 бриллиантами, огранка круг 57 граней, 0.45 карат, цвет 3, чистота 6, тип огранки А, 8 бриллиантами, огранка круг 57 граней, 0.64 карат, цвет 3, чистота 6, тип огранки А; 
Розовое золото 585 пробы",,,,,https://sunlight.net//catalog/earring_276996.html,7461-C5R-01&РОССИЯ&Розовое золото&Бриллиант&5.5 г,Бриллианты Якутии&Бриллианты Якутии
45,Золотые серьги «Бриллианты Якутии»,Артикул: 300756,34990₽,116633₽,"Артикул: 300756;Серьги «Бриллианты Якутии» с 2 бриллиантами, огранка круг 57 граней, 0.21 карат, цвет 3, чистота 6, тип огранки А, 24 бриллиантами, огранка круг 57 граней, 0.03 карат, цвет 3, чистота 6, тип огранки А; 
Розовое золото 585 пробы;Вес изделия: 2.39г;Серьги «Бриллианты Якутии» с 2 бриллиантами, огранка круг 57 граней, 0.21 карат, цвет 3, чистота 6, тип огранки А, 24 бриллиантами, огранка круг 57 граней, 0.03 карат, цвет 3, чистота 6, тип огранки А; 
Розовое золото 585 пробы",,,,,https://sunlight.net//catalog/earring_93288.html,"70332-C5R-01&РОССИЯ&Белое золото, Розовое золото&Бриллиант&2.39 г",Бриллианты Якутии&Бриллианты Якутии
46,Серебряные серьги с бриллиантами,Артикул: 108064,4990₽,16633₽,"Артикул: 108064;Серьги с 10 бриллиантами, огранка круг 17 граней, 0.04 карат, цвет 2, чистота 3, тип огранки Б;    
Серебро 925 пробы.;Вес изделия: 1.72г;Серьги с 10 бриллиантами, огранка круг 17 граней, 0.04 карат, цвет 2, чистота 3, тип огранки Б;    
Серебро 925 пробы.",,,,,https://sunlight.net//catalog/earring_108064.html,381852-202280&РОССИЯ&Серебро&Бриллиант&1.72 г,SERGEY GRIBNYAKOV&Драгоценные камни. Серебро
47,Золотые серьги «Бриллианты Якутии»,Артикул: 58181,17990₽,59967₽,"Артикул: 58181;Серьги «Бриллианты Якутии» с 2 бриллиантами, огранка круг 57 граней, 0.11 карат, цвет 3, чистота 6, тип огранки А; 
Желтое золото 585 пробы;Вес изделия: 1.36г;Серьги «Бриллианты Якутии» с 2 бриллиантами, огранка круг 57 граней, 0.11 карат, цвет 3, чистота 6, тип огранки А; 
Желтое золото 585 пробы",,,,,https://sunlight.net//catalog/earring_58181.html,0496-C5Y-01&РОССИЯ&Желтое золото&Бриллиант&1.36 г,Бриллианты Якутии&Бриллианты Якутии
48,Золотые серьги «Бриллианты Якутии»,Артикул: 389,11990₽,59950₽,"Артикул: 389;Серьги «Бриллианты Якутии» с 20 бриллиантами, огранка круг 17 граней, 0.05 карат, цвет 2, чистота 3, тип огранки Б; 
Белое золото 585 пробы;Вес изделия: 1.17г;Серьги «Бриллианты Якутии» с 20 бриллиантами, огранка круг 17 граней, 0.05 карат, цвет 2, чистота 3, тип огранки Б; 
Белое золото 585 пробы",,,,,https://sunlight.net//catalog/earring389.html,3101-C5W-02&Белое золото&Бриллиант&1.17 г,Бриллианты Якутии&Бриллианты Якутии
49,Золотая подвеска «Бриллианты Якутии»,Артикул: 312887,17990₽,59967₽,"Артикул: 312887;Подвеска «Бриллианты Якутии» с 11 бриллиантами, огранка круг 57 граней, 0.21 карат, цвет 4, чистота 5, тип огранки А; 
Желтое золото 585 пробы;Вес изделия: 0.61г;Подвеска «Бриллианты Якутии» с 11 бриллиантами, огранка круг 57 граней, 0.21 карат, цвет 4, чистота 5, тип огранки А; 
Желтое золото 585 пробы",,,,,https://sunlight.net//catalog/pendants_312887.html,6377-P5Y-01&РОССИЯ&Желтое золото&Бриллиант&0.61 г,Бриллианты Якутии&Бриллианты Якутии
50,Золотое кольцо с бриллиантами,Артикул: 315514,13990₽,46633₽,"Артикул: 315514;Кольцо с 4 бриллиантами, огранка круг 17 граней, 0.01 карат, цвет 2, чистота 2, тип огранки Б, 9 бриллиантами, огранка круг 17 граней, 0.04 карат, цвет 2, чистота 2, тип огранки Б, 6 бриллиантами, огранка круг 17 граней, 0.03 карат, цвет 2, чистота 2, тип огранки Б;    
Белое золото 585 пробы.;Вес изделия: 1.4г;Кольцо с 4 бриллиантами, огранка круг 17 граней, 0.01 карат, цвет 2, чистота 2, тип огранки Б, 9 бриллиантами, огранка круг 17 граней, 0.04 карат, цвет 2, чистота 2, тип огранки Б, 6 бриллиантами, огранка круг 17 граней, 0.03 карат, цвет 2, чистота 2, тип огранки Б;    
Белое золото 585 пробы.",,,,,https://sunlight.net//catalog/ring_92006.html,"72115-K5W-02&РОССИЯ&Белое золото&Бриллиант&3,5 мм&1.4 г",Бриллианты Якутии
51,Золотое кольцо «Бриллианты Якутии»,Артикул: 76218,19990₽,66633₽,"Артикул: 76218;Кольцо «Бриллианты Якутии» с 5 бриллиантами, огранка круг 57 граней, 0.14 карат, цвет 4, чистота 6, тип огранки А; 
Желтое золото 585 пробы;Вес изделия: 1.31г;Кольцо «Бриллианты Якутии» с 5 бриллиантами, огранка круг 57 граней, 0.14 карат, цвет 4, чистота 6, тип огранки А; 
Желтое золото 585 пробы",,,,,https://sunlight.net//catalog/ring_76218.html,"3547-K5Y-01&РОССИЯ&Желтое золото&Бриллиант&3,2 мм&1.31 г",Бриллианты Якутии&Бриллианты Якутии
